goal	target	indicator	seriesCode	seriesDesc	release	geoAreaCode	geoAreaName	parentCode	parentName	type	ISO3	UN_Member	X	Y	unitsCode	unitsDesc	unitmultiplierCode	unitmultiplierDesc	reportingTypeCode	reportingTypeDesc	footnotes	sources	timeDetails	nature_2016	value_numeric_part_2016	value_is_censored_2016	value_detail_2016	value_numeric_part_latest	value_is_censored_latest	value_detail_latest	latest_year
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	308	Grenada	029	Caribbean	Country	GRD	1	-61.68248568	12.11238395	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	5.0	False	5	5.0	False	5	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	312	Guadeloupe	029	Caribbean	Country	GLP	0	-61.64762115	16.14416917																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	316	Guam	057	Micronesia	Country	GUM	0	144.7029305	13.35485404																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	320	Guatemala	013	Central America	Country	GTM	1	-91.2312746	15.00273719	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	34.0	False	34	34.0	False	34	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	324	Guinea	011	Western Africa	Country	GIN	1	-11.28173419	11.00210343	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	104.0	False	104	104.0	False	104	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	328	Guyana	005	South America	Country	GUY	1	-58.97322037	4.788012784	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	36.0	False	36	36.0	False	36	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	332	Haiti	029	Caribbean	Country	HTI	1	-72.33640958	18.40426539	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	103.0	False	103	103.0	False	103	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	334	Heard Island and McDonald Islands	053	Australia and New Zealand	Country	HMD	0	73.52633626	-53.09106147																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	336	Holy See	039	Southern Europe	Country	VAT	0	12.45315803	41.90343751																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	340	Honduras	013	Central America	Country	HND	1	-86.59974381	14.82243161	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	25.0	False	25	25.0	False	25	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	344	China, Hong Kong Special Administrative Region	030	Eastern Asia	Country	HKG	0	114.0266445	22.41749934																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	348	Hungary	151	Eastern Europe	Country	HUN	1	19.41221519	47.1651448																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	352	Iceland	154	Northern Europe	Country	ISL	1	-19.02116966	64.79134763																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	356	India	034	Southern Asia	Country	IND	1	79.3608464	22.34642074	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	82.0	False	82	82.0	False	82	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	360	Indonesia	035	South-Eastern Asia	Country	IDN	1	113.9174	-0.994582204	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	51.0	False	51	51.0	False	51	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	364	Iran (Islamic Republic of)	034	Southern Asia	Country	IRN	1	54.19766348	32.74370885	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	1.0	False	1	1.0	False	1	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	368	Iraq	145	Western Asia	Country	IRQ	1	43.76606267	33.05013795	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	2.0	False	2	2.0	False	2	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	372	Ireland	154	Northern Europe	Country	IRL	1	-7.121425272	53.25274054																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	376	Israel	145	Western Asia	Country	ISR	1	34.62277992	31.06164552																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	380	Italy	039	Southern Europe	Country	ITA	1	12.57022427	42.79917282																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	384	Côte d'Ivoire	011	Western Africa	Country	CIV	1	-5.552690016	7.62211586	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	111.0	False	111	111.0	False	111	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	388	Jamaica	029	Caribbean	Country	JAM	1	-77.31068409	18.15616857	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	10.0	False	10	10.0	False	10	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	392	Japan	030	Eastern Asia	Country	JPN	1	139.2716103	36.6554539																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	398	Kazakhstan	143	Central Asia	Country	KAZ	1	66.65359159	48.01963494	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	10.0	False	10	10.0	False	10	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	400	Jordan	145	Western Asia	Country	JOR	1	37.13024774	30.65365973	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	1.0	False	1	1.0	False	1	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	404	Kenya	014	Eastern Africa	Country	KEN	1	37.86096816	0.534797278	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	31.0	False	31	31.0	False	31	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	408	Democratic People's Republic of Korea	030	Eastern Asia	Country	PRK	1	127.1803633	40.1462645	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	173.0	False	173	173.0	False	173	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	410	Republic of Korea	030	Eastern Asia	Country	KOR	1	127.8610254	36.45201023	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	4.0	False	4	4.0	False	4	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	414	Kuwait	145	Western Asia	Country	KWT	1	47.49305029	29.53949468																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	417	Kyrgyzstan	143	Central Asia	Country	KGZ	1	74.52324839	41.46204516	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	29.0	False	29	29.0	False	29	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	418	Lao People's Democratic Republic	035	South-Eastern Asia	Country	LAO	1	101.9901968	20.27482773	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	85.0	False	85	85.0	False	85	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	422	Lebanon	145	Western Asia	Country	LBN	1	35.89391711	33.92152458	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	426	Lesotho	018	Southern Africa	Country	LSO	1	28.25362195	-29.58041814	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	81.0	False	81	81.0	False	81	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	428	Latvia	154	Northern Europe	Country	LVA	1	26.42461876	56.64196636	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	16.0	False	16	16.0	False	16	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	430	Liberia	011	Western Africa	Country	LBR	1	-9.311879038	6.448381009	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	70.0	False	70	70.0	False	70	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	434	Libya	015	Northern Africa	Country	LBY	1	18.0295985	27.04042819	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	438	Liechtenstein	155	Western Europe	Country	LIE	1	9.552985019	47.14167005																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	440	Lithuania	154	Northern Europe	Country	LTU	1	23.90517807	55.33680309																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	442	Luxembourg	155	Western Europe	Country	LUX	1	6.092656563	49.77679538																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	446	China, Macao Special Administrative Region	030	Eastern Asia	Country	MAC	0	113.5665388	22.1237259																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	450	Madagascar	014	Eastern Africa	Country	MDG	1	46.6982339	-19.38514785	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	65.0	False	65	65.0	False	65	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	454	Malawi	014	Eastern Africa	Country	MWI	1	33.4884625	-13.40819859	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	44.0	False	44	44.0	False	44	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	458	Malaysia	035	South-Eastern Asia	Country	MYS	1	116.8346314	5.452415309	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	5.0	False	5	5.0	False	5	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	462	Maldives	034	Southern Asia	Country	MDV	1	73.09672546	-0.614385021	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	4.0	False	4	4.0	False	4	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	466	Mali	011	Western Africa	Country	MLI	1	-3.522016039	17.35311254	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	83.0	False	83	83.0	False	83	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	470	Malta	039	Southern Europe	Country	MLT	1	14.44617519	35.89194275																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	474	Martinique	029	Caribbean	Country	MTQ	0	-60.91544135	14.56086108																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	478	Mauritania	011	Western Africa	Country	MRT	1	-10.33187259	20.26089546	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	56.0	False	56	56.0	False	56	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	480	Mauritius	014	Eastern Africa	Country	MUS	1	57.568022	-20.28581998	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	11.0	False	11	11.0	False	11	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	484	Mexico	013	Central America	Country	MEX	1	-102.5148166	23.93378032	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	12.0	False	12	12.0	False	12	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	492	Monaco	155	Western Europe	Country	MCO	1	7.424214814	43.73532918	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	496	Mongolia	030	Eastern Asia	Country	MNG	1	103.0728057	46.83892054	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	59.0	False	59	59.0	False	59	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	498	Republic of Moldova	151	Eastern Europe	Country	MDA	1	28.4650624	47.20236795	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	24.0	False	24	24.0	False	24	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	499	Montenegro	039	Southern Europe	Country	MNE	1	19.25214024	42.78717043	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	71.0	False	71	71.0	False	71	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	500	Montserrat	029	Caribbean	Country	MSR	0	-62.19261223	16.73558313																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	504	Morocco	015	Northern Africa	Country	MAR	1	-6.281942841	31.8440131	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	4.0	False	4	4.0	False	4	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	508	Mozambique	014	Eastern Africa	Country	MOZ	1	38.18479941	-14.27963886	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	53.0	False	53	53.0	False	53	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	512	Oman	145	Western Asia	Country	OMN	1	57.87743482	21.98805614	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	3.0	False	3	3.0	False	3	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	516	Namibia	018	Southern Africa	Country	NAM	1	17.21907885	-22.13817068	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	53.0	False	53	53.0	False	53	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	520	Nauru	057	Micronesia	Country	NRU	1	166.92313	-0.528742623	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	524	Nepal	034	Southern Asia	Country	NPL	1	83.94678863	28.25866332	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	81.0	False	81	81.0	False	81	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	528	Netherlands	155	Western Europe	Country	NLD	1	5.331480568	51.86728884																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	530	Netherlands Antilles	029	Caribbean	Country	ANT	0	-68.30676179	12.22720635																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	531	Curaçao	029	Caribbean	Country	CUW	0	-68.95033464	12.15058042																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	533	Aruba	029	Caribbean	Country	ABW	0	-69.97050586	12.50878756																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	534	Sint Maarten (Dutch part)	029	Caribbean	Country	SXM	0	-63.06198692	18.03926508																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	540	New Caledonia	054	Melanesia	Country	NCL	0	165.5067368	-21.41742531																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	548	Vanuatu	054	Melanesia	Country	VUT	1	167.0679779	-15.34445547	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	62.0	False	62	62.0	False	62	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	554	New Zealand	053	Australia and New Zealand	Country	NZL	1	170.4755673	-43.98721568																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	558	Nicaragua	013	Central America	Country	NIC	1	-85.03060315	12.84210839	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	28.0	False	28	28.0	False	28	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	562	Niger	011	Western Africa	Country	NER	1	9.400167877	17.42143036	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	102.0	False	102	102.0	False	102	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	566	Nigeria	011	Western Africa	Country	NGA	1	8.097363256	9.585789025	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	117.0	False	117	117.0	False	117	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	570	Niue	061	Polynesia	Country	NIU	0	-169.8601693	-19.05000475	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	574	Norfolk Island	053	Australia and New Zealand	Country	NFK	0	167.9515548	-29.03230018																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	578	Norway	154	Northern Europe	Country	NOR	1	11.47846389	61.34311134																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	580	Northern Mariana Islands	057	Micronesia	Country	MNP	0	145.7582114	15.19099517																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	581	United States Minor Outlying Islands	057	Micronesia	Country	UMI	0	-162.4343752	5.874443968																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	583	Micronesia (Federated States of)	057	Micronesia	Country	FSM	1	158.225216	6.880670092	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	76.0	False	76	76.0	False	76	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	584	Marshall Islands	057	Micronesia	Country	MHL	1	171.0839119	7.110213497	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	585	Palau	057	Micronesia	Country	PLW	1	134.5733878	7.502307591	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		NA : Data nature not available		True	NA		True	NA	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	586	Pakistan	034	Southern Asia	Country	PAK	1	68.80479684	29.36491634	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	66.0	False	66	66.0	False	66	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	591	Panama	013	Central America	Country	PAN	1	-81.26616623	8.450965746	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	10.0	False	10	10.0	False	10	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	598	Papua New Guinea	054	Melanesia	Country	PNG	1	145.8587761	-6.756057077	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	74.0	False	74	74.0	False	74	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	600	Paraguay	005	South America	Country	PRY	1	-60.54854225	-21.70216237	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	29.0	False	29	29.0	False	29	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	604	Peru	005	South America	Country	PER	1	-71.82093277	-13.58939705	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	31.0	False	31	31.0	False	31	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	608	Philippines	035	South-Eastern Asia	Country	PHL	1	120.8601418	14.16591706	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	84.0	False	84	84.0	False	84	2016
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	612	Pitcairn	061	Polynesia	Country	PCN	0	-128.3225873	-24.37538456																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	616	Poland	151	Eastern Europe	Country	POL	1	19.40660158	52.1226733																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	620	Portugal	039	Southern Europe	Country	PRT	1	-7.961599811	39.68509315																	
3	3.9	3.9.1	SH_HAP_MORT	Crude death rate attributed to household air pollution (deaths per 100,000 population)	2019.Q1.G.03	624	Guinea-Bissau	011	Western Africa	Country	GNB	1	-14.40182514	12.11760394	PER_100000_POP	Per 100,000 population			G	Global		[2016]: Global Health Observatory (GHO), World Health Organisation (WHO)		E : Estimated data	87.0	False	87	87.0	False	87	2016
